start_date,distance [km],average_speed [km/h],max_speed [km/h],moving_time [min],total_elevation_gain [m],type,gear_id,kilojoules
2020-10-22T14:31:04Z,36.375099999999996,17.2152,42.12,126.77,159.9,Ride,b7982758,1020.4
2020-10-20T14:51:42Z,3.6058000000000003,8.0568,16.56,26.85,70.0,Run,,
2020-10-17T11:19:33Z,58.6828,14.817599999999999,45.0,237.63,712.3,Ride,b7982751,2183.9
2020-10-15T15:04:41Z,1.7871,9.957600000000001,22.68,10.77,8.2,Run,,
2020-10-11T12:37:29Z,23.244,15.2712,39.96,91.32,332.8,Ride,b7982758,735.3
2020-10-09T15:39:32Z,7.4676,10.490400000000001,36.0,42.72,100.6,Ride,b7982751,347.3
2020-10-06T14:55:29Z,14.8206,17.744400000000002,45.72,50.12,135.7,Ride,b7982758,403.1
2020-10-06T04:58:22Z,14.183,19.4004,44.64,43.87,107.9,Ride,b7982758,386.9
2020-10-02T13:43:10Z,7.5933,22.2408,51.480000000000004,20.48,50.6,Ride,b7982751,266.4
2020-10-02T04:55:08Z,11.7778,17.665200000000002,38.88,40.0,156.2,Ride,b7982751,438.0
2020-09-30T15:14:18Z,25.5397,17.3412,42.84,88.37,257.1,Ride,b7982758,768.0
2020-09-22T14:54:09Z,12.5601,16.4124,83.16000000000001,45.92,112.1,Ride,b7982751,423.2
2020-09-22T04:54:04Z,12.251100000000001,22.503600000000002,55.440000000000005,32.67,97.2,Ride,b7982751,403.9
2020-09-21T14:43:42Z,11.726899999999999,25.4772,46.080000000000005,27.62,73.2,Ride,b7982758,325.8
2020-09-21T04:48:42Z,16.5415,18.183600000000002,42.12,54.58,116.3,Ride,b7982758,468.8
2020-09-20T13:37:18Z,41.2286,13.3416,42.480000000000004,185.4,592.7,Ride,b7982751,1637.4
2020-09-19T12:01:18Z,46.3699,14.544,52.56,191.28,630.7,Ride,b7982751,1682.6
2020-09-18T13:48:55Z,9.494399999999999,3.5172,9.360000000000001,161.95,0.0,Ride,b7982758,463.0
2020-09-18T04:50:52Z,13.9877,20.6712,39.24,40.6,107.6,Ride,b7982758,364.2
2020-09-11T13:57:37Z,13.1956,17.884800000000002,37.440000000000005,44.27,77.0,Ride,b7982758,332.9
2020-09-11T04:38:26Z,11.9246,22.784399999999998,37.800000000000004,31.4,97.9,Ride,b7982758,311.4
2020-09-07T16:34:27Z,2.3356999999999997,8.1,24.48,17.3,61.4,Run,,
2020-09-07T14:33:59Z,2.3270999999999997,8.791200000000002,23.400000000000002,15.88,41.5,Run,,
2020-09-01T15:13:36Z,38.508900000000004,18.6012,43.2,124.22,398.0,Ride,b7982751,1360.8
2020-08-27T14:27:39Z,3.8116,8.1936,20.88,27.92,66.7,Run,,
2020-08-25T16:35:13Z,31.0798,11.4552,57.24,162.78,343.7,Ride,,951.9
2020-08-24T14:36:13Z,6.2648,7.916399999999999,17.64,47.48,129.7,Run,,
2020-08-23T06:25:14Z,42.723,16.9272,49.68000000000001,151.45,521.8,Ride,,841.8
2020-08-22T09:35:40Z,41.037699999999994,13.942800000000002,51.12,176.62,719.9,Ride,,1177.0
2020-08-21T13:32:25Z,11.9015,20.0592,50.4,35.6,72.8,Ride,,178.7
2020-08-21T04:33:39Z,14.302100000000001,19.4436,34.92,44.13,107.6,Ride,,229.4
2020-08-20T14:32:39Z,11.9915,19.987199999999998,46.800000000000004,36.0,72.2,Ride,,146.1
2020-08-20T04:58:44Z,14.2821,20.541600000000003,43.2,41.72,107.9,Ride,,225.2
2020-08-19T15:43:43Z,2.8374,8.236799999999999,28.08,20.67,56.4,Run,,
2020-08-19T14:32:21Z,11.8802,21.4704,45.72,33.2,70.9,Ride,,179.0
2020-08-19T04:33:21Z,12.078700000000001,20.570400000000003,38.519999999999996,35.23,96.8,Ride,,196.9
2020-08-16T12:46:52Z,30.0493,12.2796,43.92,146.82,339.5,Ride,,779.3
2020-08-15T08:42:45Z,57.708,14.7312,52.92,235.05,867.9,Ride,,1376.9
2020-08-11T14:40:29Z,13.8866,21.1032,40.68000000000001,39.48,82.8,Ride,,197.5
2020-08-11T05:13:55Z,14.134,19.1808,41.04,44.22,108.6,Ride,,226.9
2020-08-10T14:45:52Z,12.3555,18.280800000000003,42.84,40.55,73.0,Ride,,222.5
2020-08-10T04:30:41Z,13.898,16.430400000000002,40.32,50.75,105.9,Ride,,281.8
2020-08-08T08:49:10Z,70.5827,19.6776,50.76,215.22,289.2,Ride,,1137.2
2020-08-07T14:34:44Z,46.6402,19.3716,48.24,144.45,404.5,Ride,,856.5
2020-08-07T05:26:25Z,14.4195,19.422,39.6,44.55,108.3,Ride,,262.7
2020-07-29T14:57:34Z,15.042200000000001,19.231199999999998,47.16,46.93,83.2,Ride,,225.8
2020-07-28T04:43:39Z,11.8684,20.8944,37.440000000000005,34.08,97.3,Ride,,201.5
2020-07-27T14:55:37Z,14.1521,17.2836,46.080000000000005,49.13,123.0,Ride,,254.5
2020-07-27T04:33:19Z,14.162799999999999,21.9204,39.96,38.77,107.4,Ride,,226.6
2020-07-23T11:37:50Z,29.2093,13.6044,42.12,128.83,303.6,Ride,,764.2
2020-07-23T07:48:47Z,22.2106,19.584000000000003,69.48,68.05,256.1,Ride,,408.7
2020-07-21T12:01:17Z,48.3589,17.8596,56.16,162.45,412.7,Ride,,883.0
2020-07-16T15:03:48Z,13.505600000000001,17.73,44.28,45.7,87.6,Ride,,
2020-07-16T04:57:02Z,12.892100000000001,18.8136,63.0,41.12,106.5,Ride,,234.9
2020-07-14T14:29:14Z,13.557799999999999,16.4844,48.6,49.35,113.5,Ride,,253.2
2020-07-14T04:44:26Z,13.9103,20.282400000000003,37.440000000000005,41.15,106.8,Ride,,234.4
2020-07-13T14:44:39Z,6.7536000000000005,15.706800000000001,41.04,25.8,62.0,Ride,,134.9
2020-07-13T04:30:58Z,12.1622,20.394000000000002,40.32,35.78,98.2,Ride,,233.2
2020-07-11T09:16:40Z,34.8882,14.392800000000001,50.4,145.45,399.5,Ride,,859.6
2020-07-10T15:00:43Z,31.719099999999997,13.2048,46.080000000000005,144.12,312.0,Ride,,741.8
2020-07-09T18:01:09Z,10.9779,15.3468,36.72,42.92,97.5,Ride,,196.1
2020-07-09T15:01:36Z,12.8702,17.0388,35.28,45.32,66.6,Ride,,158.8
2020-07-09T04:41:49Z,12.3204,18.3348,38.519999999999996,40.32,98.2,Ride,,202.8
2020-07-07T15:15:20Z,12.5444,17.8992,42.12,42.05,70.3,Ride,,187.2
2020-07-07T04:31:18Z,12.372,19.188000000000002,37.800000000000004,38.68,99.1,Ride,,215.5
2020-07-06T12:39:45Z,14.8698,6.9984,37.440000000000005,127.5,209.4,Ride,,649.3
2020-07-03T14:17:48Z,14.4261,19.8612,49.68000000000001,43.58,87.1,Ride,,201.9
2020-07-03T04:32:06Z,12.275799999999998,22.14,45.72,33.27,99.8,Ride,,222.9
2020-07-02T15:07:09Z,12.9474,19.767599999999998,50.76,39.3,70.4,Ride,,197.5
2020-07-01T04:30:13Z,12.072299999999998,20.0088,43.56,36.2,97.3,Ride,,
2020-06-30T14:20:42Z,40.6312,15.368400000000001,45.72,158.63,559.4,Ride,,1010.3
2020-06-24T14:39:19Z,26.9417,17.3448,45.72,93.2,192.2,Ride,,
2020-06-23T04:41:12Z,12.424,21.8268,65.88000000000001,34.15,95.0,Ride,,225.1
2020-06-18T13:59:34Z,12.2595,21.1788,44.28,34.73,72.3,Ride,,202.0
2020-06-18T04:36:02Z,14.28,21.8484,39.96,39.22,107.5,Ride,,253.9
2020-06-17T14:25:21Z,11.8192,21.776400000000002,45.72,32.57,71.9,Ride,,193.1
2020-06-17T04:58:15Z,14.0299,19.692,56.88,42.75,172.2,Ride,,271.5
2020-06-12T14:05:06Z,59.1082,14.968800000000002,63.0,236.9,535.7,Ride,,1294.2
2020-06-12T04:32:25Z,13.988100000000001,21.276,36.0,39.45,107.5,Ride,,219.0
2020-06-06T11:20:12Z,23.8558,15.5592,46.800000000000004,92.0,223.8,Ride,,513.2
2020-06-04T13:52:46Z,11.8137,22.1724,48.24,31.97,67.3,Ride,,185.7
2020-06-04T04:29:56Z,12.1882,17.946,41.76,40.75,90.2,Ride,,235.3
2020-06-03T16:24:15Z,30.7093,18.0072,42.480000000000004,102.32,396.2,Ride,,647.6
2020-06-02T04:38:44Z,12.9351,17.748,42.480000000000004,43.73,90.0,Ride,,275.9
2020-06-01T14:46:45Z,26.0395,4.1255999999999995,44.28,378.67,140.2,Ride,,1459.9
2020-06-01T04:59:36Z,14.3583,18.8784,40.32,45.63,102.1,Ride,,274.8
2020-05-27T14:42:07Z,33.5949,14.893199999999998,64.8,135.33,288.3,Ride,,737.4
2020-05-27T05:26:12Z,13.927299999999999,17.1396,37.440000000000005,48.75,91.8,Ride,,280.2
2020-05-26T14:52:38Z,57.4749,17.388,66.24,198.32,528.4,Ride,,1148.0
2020-05-26T04:35:09Z,12.584100000000001,18.741600000000002,42.480000000000004,40.28,98.9,Ride,,245.8
2020-05-24T07:53:52Z,55.815400000000004,15.156,78.12,220.97,101.8,Ride,,1003.4
2020-05-21T14:19:03Z,13.9231,17.4204,38.16,47.95,115.9,Ride,,259.5
2020-05-21T04:38:29Z,11.6456,23.1876,35.28,30.13,94.0,Ride,,192.7
2020-05-20T14:44:42Z,15.358799999999999,9.7992,45.72,94.03,118.9,Ride,,465.1
2020-05-20T04:48:43Z,13.4175,19.4616,36.36,41.37,95.1,Ride,,226.3
2020-05-19T14:26:28Z,12.3192,13.3344,47.16,55.43,94.0,Ride,,288.2
2020-05-19T04:34:30Z,17.0746,19.386,71.28,52.85,126.6,Ride,,321.1
2020-05-18T14:56:38Z,13.4717,18.252000000000002,42.480000000000004,44.28,113.4,Ride,,244.5
2020-05-18T04:50:27Z,14.994299999999999,20.721600000000002,37.440000000000005,43.42,114.6,Ride,,257.4
2020-05-13T14:07:37Z,11.768799999999999,21.7044,44.28,32.53,67.5,Ride,,195.2
2020-05-13T04:49:13Z,13.014299999999999,18.756,36.72,41.63,94.0,Ride,,245.1
2020-05-12T14:07:04Z,66.91510000000001,19.89,61.56000000000001,201.87,681.7,Ride,,1328.2
2020-05-10T11:17:58Z,42.9244,16.1244,63.72,159.72,234.5,Ride,,833.9
2020-05-08T09:07:36Z,31.362099999999998,12.69,73.08,148.28,365.0,Ride,,835.5
2020-05-07T14:42:27Z,37.943400000000004,17.0352,112.68,133.65,415.1,Ride,,783.8
2020-05-06T15:13:28Z,19.1915,15.0516,46.440000000000005,76.5,288.1,Ride,,493.2
2020-05-05T14:21:55Z,34.6134,15.7176,44.64,132.13,357.7,Ride,,670.5
2020-05-04T15:29:14Z,13.178700000000001,18.482400000000002,51.84,42.78,72.2,Ride,,231.0
2020-05-04T14:24:57Z,11.623700000000001,17.3268,52.56,40.25,40.8,Ride,,203.4
2020-05-03T12:03:38Z,44.990300000000005,13.7916,51.84,195.72,566.2,Ride,,1118.6
2020-04-26T13:11:08Z,37.1855,16.6968,59.760000000000005,133.62,347.6,Ride,,765.2
2020-04-22T14:33:43Z,18.0281,15.753600000000002,69.48,68.67,204.3,Ride,,426.7
2020-04-21T14:44:10Z,32.49,9.748800000000001,56.519999999999996,200.0,278.9,Ride,,1327.1
2020-04-19T12:22:29Z,43.7617,15.991200000000001,82.08,164.2,485.2,Ride,,970.1
2020-04-17T15:07:23Z,1.2419,8.6652,53.28,8.6,0.0,Ride,,54.3
2020-04-16T14:44:39Z,35.7014,15.3468,58.32,139.57,1368.6,Ride,,
2020-04-12T10:00:05Z,24.6936,18.8784,50.4,78.48,154.4,Ride,,245.4
2020-04-11T09:02:48Z,31.3025,15.476400000000002,55.080000000000005,121.37,347.3,Ride,,690.3
2020-04-09T14:44:18Z,38.253099999999996,17.3484,63.36000000000001,132.3,417.0,Ride,,862.7
2020-04-07T10:34:18Z,44.4946,13.1904,51.480000000000004,202.4,881.7,Ride,,1293.9
2020-04-06T09:42:56Z,19.1052,10.1844,57.24,112.57,361.0,Ride,,689.3
2020-04-04T12:07:18Z,46.8957,14.900400000000001,49.32,188.82,563.5,Ride,,1054.2
2020-04-02T14:05:41Z,12.8143,15.573599999999999,41.04,49.37,191.8,Ride,,383.2
2020-03-28T12:27:31Z,50.8067,15.951600000000001,45.36,191.1,703.2,Ride,,1190.3
2020-03-26T15:29:48Z,37.693599999999996,15.886800000000001,58.32,142.35,393.4,Ride,,846.2
2020-03-22T14:42:56Z,18.702099999999998,14.346,61.56000000000001,78.22,297.0,Ride,,427.1
2020-03-18T15:35:36Z,37.894800000000004,18.378000000000004,53.28,123.72,345.4,Ride,,697.0
2020-03-14T11:12:45Z,35.8034,13.064400000000001,106.92,164.42,630.5,Ride,,832.8
2020-03-13T16:48:24Z,9.669799999999999,13.1868,44.64,44.0,130.4,Ride,,210.8
2020-02-09T10:01:56Z,8.9063,8.564400000000001,51.480000000000004,62.38,198.6,NordicSki,,
2020-02-08T09:27:14Z,18.864099999999997,10.620000000000001,42.480000000000004,106.58,253.3,NordicSki,,
2020-01-30T10:54:19Z,8.8824,4.2804,37.440000000000005,124.48,179.9,NordicSki,,
2020-01-26T08:46:42Z,19.855,7.9452,59.760000000000005,149.95,472.1,NordicSki,,
2020-01-25T11:37:14Z,18.1582,9.6768,69.84,112.6,314.0,NordicSki,,
2019-12-27T10:22:45Z,47.8286,14.5116,52.92,197.73,560.4,Ride,,953.0
2019-12-27T09:48:19Z,8.413799999999998,20.8332,37.440000000000005,24.23,114.0,Ride,,179.5
2019-12-08T09:08:47Z,81.0956,18.799200000000003,44.28,258.83,740.3,Ride,,1369.5
2019-10-22T15:10:16Z,12.533100000000001,22.3812,47.88,33.6,73.9,Ride,,183.0
2019-10-21T06:36:01Z,14.8235,19.5912,51.12,45.4,150.9,Ride,,283.1
2019-10-19T06:15:38Z,50.645,22.4064,38.519999999999996,135.62,191.3,Ride,,715.1
2019-10-01T15:04:15Z,11.460799999999999,19.1016,47.16,36.0,106.9,Ride,,207.3
2019-10-01T05:23:27Z,12.880700000000001,20.9448,55.080000000000005,36.9,95.5,Ride,,224.2
2019-09-30T14:35:18Z,12.6573,20.7396,43.2,36.62,73.9,Ride,,185.7
2019-09-30T05:40:12Z,12.2854,22.4856,43.2,32.78,91.0,Ride,,230.6
2019-09-21T08:43:23Z,22.6382,13.4568,37.440000000000005,100.95,301.0,Ride,,452.8
2019-09-16T15:10:47Z,14.644200000000001,19.227600000000002,54.0,45.7,131.6,Ride,,254.3
2019-09-16T04:28:38Z,13.1749,19.706400000000002,44.28,40.12,97.9,Ride,,229.4
2019-09-04T15:11:57Z,12.5809,22.1796,42.84,34.03,74.5,Ride,,185.4
2019-09-04T04:32:53Z,12.6752,22.0212,38.519999999999996,34.53,94.4,Ride,,204.0
2019-09-01T12:09:31Z,48.8705,22.2228,38.88,131.95,239.2,Ride,,741.6
2019-08-31T06:37:59Z,72.4521,23.950799999999997,37.800000000000004,181.5,272.1,Ride,,816.6
2019-08-29T14:31:48Z,13.0092,19.044,38.88,40.98,70.2,Ride,,164.0
2019-08-29T04:30:20Z,11.8361,21.8952,38.519999999999996,32.43,88.9,Ride,,187.8
2019-08-28T14:41:39Z,11.3015,21.582,44.28,31.42,83.1,Ride,,170.1
2019-08-28T04:34:41Z,11.219100000000001,22.525199999999998,38.519999999999996,29.88,81.2,Ride,,179.4
2019-08-25T14:59:09Z,42.758300000000006,15.5016,47.88,165.48,418.4,Ride,,691.5
2019-08-25T06:30:48Z,43.237300000000005,17.6148,54.36,147.27,636.5,Ride,,854.4
2019-08-23T14:37:09Z,14.494,19.954800000000002,48.24,43.58,133.7,Ride,,260.4
2019-08-23T04:25:46Z,12.624600000000001,21.988799999999998,39.24,34.45,94.6,Ride,,203.7
2019-08-17T07:45:00Z,75.7642,11.9304,47.88,380.98,1178.9,Ride,,1779.8
2019-08-15T14:38:10Z,56.9161,16.3584,48.96,208.75,660.2,Ride,,1045.2
2019-08-15T04:30:34Z,12.7029,20.5884,38.16,37.02,94.0,Ride,,198.5
2019-08-14T14:36:45Z,15.4575,16.4556,42.84,56.37,174.3,Ride,,284.8
2019-08-14T04:20:57Z,15.416799999999999,17.4312,44.64,53.07,155.0,Ride,,276.7
2019-08-13T14:36:38Z,17.810299999999998,14.3712,56.16,74.35,169.3,Ride,,302.8
2019-08-13T04:26:00Z,12.7456,21.481199999999998,39.6,35.6,95.0,Ride,,205.4
2019-08-10T07:46:26Z,44.7341,16.012800000000002,47.16,167.62,494.0,Ride,,779.6
2019-08-09T14:07:40Z,13.8995,17.5212,43.56,47.6,76.3,Ride,,184.8
2019-08-09T04:33:31Z,12.698799999999999,21.5244,36.72,35.4,94.9,Ride,,197.2
2019-08-08T14:55:02Z,13.6656,16.02,39.96,51.18,119.8,Ride,,225.0
2019-08-08T04:27:44Z,13.032399999999999,21.6504,38.88,36.12,99.8,Ride,,212.0
2019-08-07T15:49:34Z,23.0841,17.8452,46.080000000000005,77.62,244.3,Ride,,436.0
2019-08-07T14:07:33Z,13.4314,17.157600000000002,43.92,46.97,167.5,Ride,,177.3
2019-08-07T04:53:09Z,7.232600000000001,17.9568,36.72,24.17,54.7,Ride,,109.5
2019-08-06T14:35:23Z,7.3754,14.709600000000002,25.92,30.08,53.9,Ride,,102.5
2019-08-06T04:22:01Z,13.0942,20.1636,37.080000000000005,38.97,99.9,Ride,,198.2
2019-07-07T11:21:36Z,13.6273,15.8652,28.8,51.53,22.0,Ride,,141.9
2019-07-07T08:17:32Z,14.4037,15.246000000000002,28.8,56.68,42.4,Ride,,167.3
2019-07-01T15:03:25Z,10.081299999999999,13.932,36.0,43.42,108.9,Ride,,164.8
2019-06-28T14:12:28Z,21.701900000000002,13.1688,51.84,98.88,224.4,Ride,,397.5
2019-06-28T05:00:47Z,13.0297,22.2408,44.64,35.15,185.5,Ride,,211.9
2019-06-27T16:24:56Z,38.213699999999996,19.5768,41.4,117.12,351.6,Ride,,646.1
2019-06-27T14:34:40Z,13.1035,18.8316,40.32,41.75,112.4,Ride,,220.2
2019-06-27T04:49:03Z,7.1745,22.4784,49.68000000000001,19.15,46.1,Ride,,116.6
2019-06-22T10:12:21Z,23.3971,14.76,41.4,95.12,324.2,Ride,,483.3
2019-06-16T14:21:22Z,7.5874,12.258,37.800000000000004,37.13,18.9,Ride,,121.1
2019-06-07T13:20:44Z,13.788200000000002,18.4536,39.24,44.83,111.0,Ride,,206.2
2019-06-07T04:20:44Z,13.9745,18.936,45.72,44.28,103.2,Ride,,209.8
2019-06-04T14:23:33Z,12.8651,18.7668,42.480000000000004,41.13,70.4,Ride,,183.0
2019-06-04T04:45:41Z,7.3096000000000005,19.450799999999997,37.800000000000004,22.55,54.0,Ride,,108.0
2019-06-03T15:46:04Z,7.998399999999999,11.138399999999999,34.2,43.08,130.9,Ride,,173.7
2019-05-30T14:39:35Z,0.027800000000000002,4.5504,8.64,0.37,0.0,Ride,,2.5
2019-05-27T04:37:07Z,7.8927,17.9712,42.12,26.35,72.4,Ride,,133.7
2019-05-21T15:38:00Z,12.4149,20.5488,43.92,36.25,70.5,Ride,,169.4
2019-05-21T04:45:00Z,7.9421,16.689600000000002,36.36,28.55,75.6,Ride,,133.5
2019-05-20T14:41:32Z,7.3778999999999995,17.1792,31.319999999999997,25.77,50.2,Ride,,111.2
2019-05-20T04:22:29Z,13.2288,16.5348,35.64,48.0,136.8,Ride,,229.6
2019-05-18T09:02:55Z,45.9615,14.0436,53.64,196.35,612.7,Ride,,911.7
2019-05-01T07:36:21Z,47.304300000000005,12.9204,42.84,219.7,625.1,Ride,,909.4
2019-04-08T15:54:07Z,3.4764,34.5708,25.2,6.03,33.8,Ride,,20.1
2019-02-02T09:40:50Z,69.8518,12.8088,41.04,327.22,893.2,Ride,,1433.1
2018-11-10T11:47:59Z,35.429199999999994,0.018000000000000002,35.28,120818.18,299.7,Ride,,566363.5
2018-10-21T06:24:25Z,20.7009,16.8588,38.16,73.67,162.6,Ride,,316.2
2018-10-20T11:00:21Z,35.737300000000005,13.0968,41.04,163.7,548.3,Ride,,729.3
2018-09-22T07:39:48Z,44.2307,13.233600000000001,42.480000000000004,200.52,854.0,Ride,,1023.2
2018-09-04T14:36:28Z,42.779199999999996,14.2992,38.16,179.52,670.0,Ride,,853.8
2018-08-21T14:52:12Z,40.3895,15.256800000000002,44.64,158.83,549.0,Walk,,
2018-08-19T14:10:20Z,52.6115,14.2164,35.64,222.07,772.9,Walk,,
2018-08-10T15:38:11Z,28.8785,16.488,43.56,105.08,395.5,Ride,,576.7
2018-07-31T15:13:48Z,9.995899999999999,16.038,33.12,37.4,143.0,Ride,,207.2
2018-07-08T08:41:34Z,26.070700000000002,13.611600000000001,43.2,114.93,417.9,Ride,,567.0
2018-07-07T08:13:15Z,56.148199999999996,18.306,36.36,184.03,225.8,Ride,,785.4
2018-07-05T15:28:35Z,9.7467,12.639600000000002,37.800000000000004,46.27,221.2,Ride,,243.8
2018-07-01T10:43:14Z,13.5821,5.076,18.0,160.5,368.2,Walk,,
2018-06-29T16:07:38Z,22.4142,13.788,42.12,97.55,383.0,Ride,,524.8
2018-06-27T16:13:39Z,38.1956,16.4232,53.28,139.55,611.1,Ride,,827.0
2018-06-27T04:51:08Z,3.9335999999999998,14.4648,42.12,16.32,70.3,Ride,,91.4
2018-06-24T13:04:20Z,9.166799999999999,11.2284,56.88,48.98,127.1,Ride,,188.1
2018-06-24T09:55:43Z,20.6543,12.1572,50.4,101.93,326.1,Ride,,480.0
2018-06-23T13:21:45Z,19.0,15.5988,46.800000000000004,73.08,283.0,Ride,,467.1
2018-06-22T04:33:44Z,3.9469000000000003,12.3336,42.12,19.2,70.8,Ride,,95.0
2018-06-20T15:30:59Z,47.3332,18.0504,45.0,157.35,482.2,Ride,,904.0
2018-06-17T13:42:31Z,39.6514,14.1948,45.36,167.6,630.3,Ride,,937.8
2018-06-15T14:43:31Z,3.95,13.8312,42.12,17.13,86.3,Ride,,108.5
2018-06-15T04:40:01Z,4.2293,15.0912,42.480000000000004,16.82,69.6,Ride,,106.5
2018-06-11T15:27:20Z,22.765900000000002,10.630799999999999,47.88,128.5,262.6,Ride,,845.1
2018-06-08T13:41:13Z,4.1019,12.8736,42.12,19.12,86.7,Ride,,121.0
2018-06-08T04:36:19Z,4.1948,14.493599999999999,41.4,17.37,73.5,Ride,,99.5
2018-06-06T16:10:03Z,18.767599999999998,10.8468,55.800000000000004,103.82,344.4,Ride,,668.4
2018-06-05T14:41:43Z,3.3669000000000002,13.118400000000001,47.88,15.4,48.7,Ride,,73.7
2018-06-05T04:38:40Z,4.2221,13.464,39.6,18.82,77.4,Ride,,106.6
2018-06-03T12:06:36Z,52.9044,14.9256,52.92,212.65,778.0,Ride,,1262.9
2018-05-28T15:10:14Z,6.4452,11.7432,43.56,32.93,122.1,Ride,,160.0
2018-05-28T04:31:49Z,4.073300000000001,13.640400000000001,47.88,17.92,70.2,Ride,,96.6
2018-05-27T08:37:56Z,11.113100000000001,15.3936,36.0,43.32,105.8,Ride,,220.0
2018-05-26T12:07:26Z,73.6358,14.616,58.32,302.28,1045.9,Ride,,1601.4
2018-05-25T15:22:51Z,36.333,16.3368,46.800000000000004,133.45,441.1,Ride,,750.0
2018-05-20T13:12:31Z,53.6962,15.93,37.800000000000004,202.27,586.5,Ride,,1017.0
2018-05-13T13:03:44Z,51.3647,14.688,48.24,209.82,737.7,Ride,,1113.3
2018-05-11T14:05:17Z,49.0814,14.8752,42.84,197.95,611.1,Ride,,1076.4
2018-05-02T15:43:52Z,33.241099999999996,17.7588,34.56,112.3,295.3,Ride,,
2018-05-01T08:29:12Z,57.244800000000005,18.172800000000002,39.6,188.98,271.3,Ride,,
